subject,label,value,sample
S9,3,0.390415,17495
S9,3,0.390415,17496
S9,3,0.391694,17497
S9,3,0.390415,17498
S9,3,0.390415,17499
S9,3,0.389135,17500
S9,3,0.389135,17501
S9,3,0.390415,17502
S9,3,0.386577,17503
S9,3,0.391694,17504
S9,3,0.390415,17505
S9,3,0.390415,17506
S9,3,0.391694,17507
S9,3,0.391694,17508
S9,3,0.390415,17509
S9,3,0.387856,17510
S9,3,0.387856,17511
S9,3,0.389135,17512
S9,3,0.391694,17513
S9,3,0.390415,17514
S9,3,0.392973,17515
S9,3,0.380181,17516
S9,3,0.391694,17517
S9,3,0.390415,17518
S9,3,0.391694,17519
S9,3,0.390415,17520
S9,3,0.390415,17521
S9,3,0.389135,17522
S9,3,0.387856,17523
S9,3,0.389135,17524
S9,3,0.389135,17525
S9,3,0.390415,17526
S9,3,0.389135,17527
S9,3,0.390415,17528
S9,3,0.389135,17529
S9,3,0.387856,17530
S9,3,0.389135,17531
S9,3,0.389135,17532
S9,3,0.386577,17533
S9,3,0.386577,17534
S9,3,0.384019,17535
S9,3,0.386577,17536
S9,3,0.389135,17537
S9,3,0.38274,17538
S9,3,0.387856,17539
S9,3,0.389135,17540
S9,3,0.389135,17541
S9,3,0.389135,17542
S9,3,0.389135,17543
S9,3,0.386577,17544
S9,3,0.386577,17545
S9,3,0.387856,17546
S9,3,0.387856,17547
S9,3,0.389135,17548
S9,3,0.389135,17549
S9,3,0.390415,17550
S9,3,0.386577,17551
S9,3,0.394252,17552
S9,3,0.392973,17553
S9,3,0.392973,17554
S9,3,0.391694,17555
S9,3,0.391694,17556
S9,3,0.392973,17557
S9,3,0.394252,17558
S9,3,0.395531,17559
S9,3,0.394252,17560
S9,3,0.395531,17561
S9,3,0.395531,17562
S9,3,0.396811,17563
S9,3,0.394252,17564
S9,3,0.391694,17565
S9,3,0.391694,17566
S9,3,0.392973,17567
S9,3,0.392973,17568
S9,3,0.392973,17569
S9,3,0.392973,17570
S9,3,0.392973,17571
S9,3,0.394252,17572
S9,3,0.392973,17573
S9,3,0.394252,17574
S9,3,0.392973,17575
S9,3,0.392973,17576
S9,3,0.390415,17577
S9,3,0.392973,17578
S9,3,0.392973,17579
S9,3,0.390415,17580
S9,3,0.391694,17581
S9,3,0.391694,17582
S9,3,0.394252,17583
S9,3,0.385298,17584
S9,3,0.391694,17585
S9,3,0.391694,17586
S9,3,0.392973,17587
S9,3,0.390415,17588
S9,3,0.391694,17589
S9,3,0.391694,17590
S9,3,0.392973,17591
S9,3,0.392973,17592
S9,3,0.392973,17593
S9,3,0.395531,17594
S9,3,0.395531,17595
S9,3,0.387856,17596
S9,3,0.394252,17597
S9,3,0.391694,17598
S9,3,0.391694,17599
S9,3,0.391694,17600
S9,3,0.391694,17601
S9,3,0.390415,17602
S9,3,0.392973,17603
S9,3,0.390415,17604
S9,3,0.392973,17605
S9,3,0.391694,17606
S9,3,0.395531,17607
S9,3,0.390415,17608
S9,3,0.391694,17609
S9,3,0.389135,17610
S9,3,0.392973,17611
S9,3,0.389135,17612
S9,3,0.390415,17613
S9,3,0.390415,17614
S9,3,0.390415,17615
S9,3,0.391694,17616
S9,3,0.389135,17617
S9,3,0.392973,17618
S9,3,0.391694,17619
S9,3,0.391694,17620
S9,3,0.389135,17621
S9,3,0.391694,17622
S9,3,0.390415,17623
S9,3,0.390415,17624
S9,3,0.391694,17625
S9,3,0.390415,17626
S9,3,0.390415,17627
S9,3,0.389135,17628
S9,3,0.391694,17629
S9,3,0.390415,17630
S9,3,0.392973,17631
S9,3,0.389135,17632
S9,3,0.390415,17633
S9,3,0.389135,17634
S9,3,0.389135,17635
S9,3,0.390415,17636
S9,3,0.389135,17637
S9,3,0.390415,17638
S9,3,0.390415,17639
S9,3,0.392973,17640
S9,3,0.391694,17641
S9,3,0.394252,17642
S9,3,0.392973,17643
S9,3,0.394252,17644
S9,3,0.392973,17645
S9,3,0.394252,17646
S9,3,0.395531,17647
S9,3,0.394252,17648
S9,3,0.396811,17649
S9,3,0.394252,17650
S9,3,0.39809,17651
S9,3,0.394252,17652
S9,3,0.394252,17653
S9,3,0.391694,17654
S9,3,0.392973,17655
S9,3,0.392973,17656
S9,3,0.391694,17657
S9,3,0.394252,17658
S9,3,0.391694,17659
S9,3,0.392973,17660
S9,3,0.391694,17661
S9,3,0.392973,17662
S9,3,0.392973,17663
S9,3,0.391694,17664
S9,3,0.389135,17665
S9,3,0.390415,17666
S9,3,0.392973,17667
S9,3,0.390415,17668
S9,3,0.390415,17669
S9,3,0.390415,17670
S9,3,0.378902,17671
S9,3,0.380181,17672
S9,3,0.380181,17673
S9,3,0.378902,17674
S9,3,0.380181,17675
S9,3,0.373785,17676
S9,3,0.380181,17677
S9,3,0.38274,17678
S9,3,0.380181,17679
S9,3,0.384019,17680
S9,3,0.390415,17681
S9,3,0.392973,17682
S9,3,0.394252,17683
S9,3,0.394252,17684
S9,3,0.395531,17685
S9,3,0.39809,17686
S9,3,0.399369,17687
S9,3,0.400648,17688
S9,3,0.399369,17689
S9,3,0.399369,17690
S9,3,0.400648,17691
S9,3,0.400648,17692
S9,3,0.396811,17693
S9,3,0.39809,17694
S9,3,0.399369,17695
S9,3,0.39809,17696
S9,3,0.39809,17697
S9,3,0.396811,17698
S9,3,0.400648,17699
S9,3,0.39809,17700
S9,3,0.399369,17701
S9,3,0.39809,17702
S9,3,0.401927,17703
S9,3,0.39809,17704
S9,3,0.39809,17705
S9,3,0.391694,17706
S9,3,0.399369,17707
S9,3,0.396811,17708
S9,3,0.394252,17709
S9,3,0.395531,17710
S9,3,0.394252,17711
S9,3,0.396811,17712
S9,3,0.395531,17713
S9,3,0.396811,17714
S9,3,0.396811,17715
S9,3,0.395531,17716
S9,3,0.395531,17717
S9,3,0.392973,17718
S9,3,0.39809,17719
S9,3,0.392973,17720
S9,4,0.523449,18769
S9,4,0.524728,18770
S9,4,0.524728,18771
S9,4,0.524728,18772
S9,4,0.524728,18773
S9,4,0.524728,18774
S9,4,0.524728,18775
S9,4,0.52089,18776
S9,4,0.517053,18777
S9,4,0.52217,18778
S9,4,0.524728,18779
S9,4,0.52217,18780
S9,4,0.52217,18781
S9,4,0.52217,18782
S9,4,0.52217,18783
S9,4,0.52217,18784
S9,4,0.524728,18785
S9,4,0.514495,18786
S9,4,0.52089,18787
S9,4,0.515774,18788
S9,4,0.52217,18789
S9,4,0.52217,18790
S9,4,0.52089,18791
S9,4,0.52089,18792
S9,4,0.52089,18793
S9,4,0.52089,18794
S9,4,0.519611,18795
S9,4,0.513215,18796
S9,4,0.518332,18797
S9,4,0.517053,18798
S9,4,0.518332,18799
S9,4,0.517053,18800
S9,4,0.515774,18801
S9,4,0.514495,18802
S9,4,0.515774,18803
S9,4,0.515774,18804
S9,4,0.514495,18805
S9,4,0.514495,18806
S9,4,0.514495,18807
S9,4,0.513215,18808
S9,4,0.514495,18809
S9,4,0.515774,18810
S9,4,0.518332,18811
S9,4,0.510657,18812
S9,4,0.518332,18813
S9,4,0.517053,18814
S9,4,0.517053,18815
S9,4,0.517053,18816
S9,4,0.517053,18817
S9,4,0.517053,18818
S9,4,0.515774,18819
S9,4,0.513215,18820
S9,4,0.514495,18821
S9,4,0.514495,18822
S9,4,0.514495,18823
S9,4,0.515774,18824
S9,4,0.513215,18825
S9,4,0.510657,18826
S9,4,0.510657,18827
S9,4,0.511936,18828
S9,4,0.511936,18829
S9,4,0.510657,18830
S9,4,0.509378,18831
S9,4,0.509378,18832
S9,4,0.510657,18833
S9,4,0.509378,18834
S9,4,0.509378,18835
S9,4,0.510657,18836
S9,4,0.509378,18837
S9,4,0.509378,18838
S9,4,0.510657,18839
S9,4,0.511936,18840
S9,4,0.508099,18841
S9,4,0.50554,18842
S9,4,0.508099,18843
S9,4,0.509378,18844
S9,4,0.50682,18845
S9,4,0.50554,18846
S9,4,0.508099,18847
S9,4,0.50682,18848
S9,4,0.508099,18849
S9,4,0.508099,18850
S9,4,0.509378,18851
S9,4,0.500424,18852
S9,4,0.502982,18853
S9,4,0.508099,18854
S9,4,0.50682,18855
S9,4,0.50682,18856
S9,4,0.50554,18857
S9,4,0.50682,18858
S9,4,0.50554,18859
S9,4,0.50682,18860
S9,4,0.508099,18861
S9,4,0.50682,18862
S9,4,0.50682,18863
S9,4,0.501703,18864
S9,4,0.50554,18865
S9,4,0.50554,18866
S9,4,0.50554,18867
S9,4,0.504261,18868
S9,4,0.50682,18869
S9,4,0.504261,18870
S9,4,0.50682,18871
S9,4,0.50682,18872
S9,4,0.502982,18873
S9,4,0.504261,18874
S9,4,0.500424,18875
S9,4,0.496586,18876
S9,4,0.500424,18877
S9,4,0.502982,18878
S9,4,0.501703,18879
S9,4,0.504261,18880
S9,4,0.500424,18881
S9,4,0.501703,18882
S9,4,0.496586,18883
S9,4,0.501703,18884
S9,4,0.501703,18885
S9,4,0.497865,18886
S9,4,0.501703,18887
S9,4,0.497865,18888
S9,4,0.499144,18889
S9,4,0.500424,18890
S9,4,0.501703,18891
S9,4,0.499144,18892
S9,4,0.500424,18893
S9,4,0.500424,18894
S9,4,0.501703,18895
S9,4,0.497865,18896
S9,4,0.496586,18897
S9,4,0.497865,18898
S9,4,0.496586,18899
S9,4,0.497865,18900
S9,4,0.496586,18901
S9,4,0.497865,18902
S9,4,0.499144,18903
S9,4,0.497865,18904
S9,4,0.500424,18905
S9,4,0.497865,18906
S9,4,0.496586,18907
S9,4,0.494028,18908
S9,4,0.496586,18909
S9,4,0.494028,18910
S9,4,0.497865,18911
S9,4,0.496586,18912
S9,4,0.496586,18913
S9,4,0.496586,18914
S9,4,0.496586,18915
S9,4,0.497865,18916
S9,4,0.495307,18917
S9,4,0.495307,18918
S9,4,0.492749,18919
S9,4,0.495307,18920
S9,4,0.494028,18921
S9,4,0.495307,18922
S9,4,0.495307,18923
S9,4,0.496586,18924
S9,4,0.495307,18925
S9,4,0.495307,18926
S9,4,0.496586,18927
S9,4,0.491469,18928
S9,4,0.492749,18929
S9,4,0.49019,18930
S9,4,0.495307,18931
S9,4,0.491469,18932
S9,4,0.492749,18933
S9,4,0.491469,18934
S9,4,0.495307,18935
S9,4,0.492749,18936
S9,4,0.494028,18937
S9,4,0.494028,18938
S9,4,0.49019,18939
S9,4,0.492749,18940
S9,4,0.488911,18941
S9,4,0.491469,18942
S9,4,0.49019,18943
S9,4,0.491469,18944
S9,4,0.488911,18945
S9,4,0.49019,18946
S9,4,0.491469,18947
S9,4,0.49019,18948
S9,4,0.491469,18949
S9,4,0.49019,18950
S9,4,0.492749,18951
S9,4,0.49019,18952
S9,4,0.49019,18953
S9,4,0.487632,18954
S9,4,0.492749,18955
S9,4,0.483794,18956
S9,4,0.49019,18957
S9,4,0.482515,18958
S9,4,0.491469,18959
S9,4,0.491469,18960
S9,4,0.488911,18961
S9,4,0.488911,18962
S9,4,0.486353,18963
S9,4,0.49019,18964
S9,4,0.486353,18965
S9,4,0.491469,18966
S9,4,0.488911,18967
S9,4,0.488911,18968
S9,4,0.482515,18969
S9,4,0.488911,18970
S9,4,0.488911,18971
S9,4,0.487632,18972
S9,4,0.487632,18973
S9,4,0.485074,18974
S9,4,0.486353,18975
S9,4,0.485074,18976
S9,4,0.487632,18977
S9,4,0.486353,18978
S9,4,0.488911,18979
S9,4,0.481236,18980
S9,4,0.487632,18981
S9,4,0.488911,18982
S9,4,0.487632,18983
S9,4,0.486353,18984
S9,4,0.482515,18985
S9,4,0.486353,18986
S9,4,0.485074,18987
S9,4,0.486353,18988
S9,4,0.485074,18989
S9,4,0.486353,18990
S9,4,0.488911,18991
S9,4,0.486353,18992
S9,4,0.486353,18993
S9,4,0.485074,18994
S9,4,0.485074,18995
S9,4,0.479957,18996
S9,4,0.486353,18997
S9,4,0.482515,18998
S9,4,0.486353,18999
S9,4,0.483794,19000
S9,4,0.483794,19001
S9,4,0.485074,19002
S9,4,0.485074,19003
S9,4,0.486353,19004
S9,4,0.485074,19005
S9,4,0.487632,19006
S9,4,0.485074,19007
S9,4,0.487632,19008
S9,4,0.482515,19009
S9,4,0.487632,19010
S9,4,0.487632,19011
S9,4,0.487632,19012
S9,4,0.488911,19013
S9,4,0.486353,19014
S9,4,0.487632,19015
S9,4,0.486353,19016
S9,4,0.488911,19017
S9,4,0.485074,19018
S9,4,0.488911,19019
S9,4,0.486353,19020
S9,4,0.486353,19021
S9,4,0.486353,19022
S9,4,0.486353,19023
S9,4,0.487632,19024
S9,4,0.485074,19025
S9,4,0.488911,19026
S9,4,0.485074,19027
S9,4,0.486353,19028
S9,4,0.482515,19029
S9,4,0.487632,19030
S9,4,0.482515,19031
S9,4,0.487632,19032
S9,4,0.487632,19033
S9,4,0.488911,19034
S9,4,0.49019,19035
S9,4,0.481236,19036
S9,4,0.487632,19037
S9,4,0.485074,19038
S9,4,0.487632,19039
S9,4,0.482515,19040
S9,4,0.485074,19041
S9,4,0.485074,19042
S9,4,0.483794,19043
S9,4,0.486353,19044
S9,4,0.486353,19045
S9,4,0.485074,19046
S9,4,0.482515,19047
S9,4,0.485074,19048
S9,4,0.483794,19049
S9,4,0.485074,19050
S9,4,0.478678,19051
S9,4,0.483794,19052
S9,4,0.481236,19053
S9,4,0.481236,19054
S9,4,0.481236,19055
S9,4,0.479957,19056
S9,4,0.481236,19057
S9,4,0.481236,19058
S9,4,0.482515,19059
S9,4,0.479957,19060
S9,4,0.481236,19061
S9,4,0.476119,19062
S9,4,0.481236,19063
S9,4,0.478678,19064
S9,4,0.478678,19065
S9,4,0.477399,19066
S9,4,0.478678,19067
S9,4,0.478678,19068
S9,4,0.477399,19069
S9,4,0.479957,19070
S9,4,0.477399,19071
S9,4,0.477399,19072
S9,4,0.473561,19073
S9,4,0.479957,19074
S9,4,0.476119,19075
S9,4,0.477399,19076
S9,4,0.471003,19077
S9,4,0.477399,19078
S9,4,0.478678,19079
S9,4,0.477399,19080
S9,4,0.477399,19081
S9,4,0.476119,19082
S9,4,0.477399,19083
S9,4,0.473561,19084
S9,4,0.478678,19085
S9,4,0.476119,19086
S9,4,0.481236,19087
S9,4,0.478678,19088
S9,4,0.477399,19089
S9,4,0.477399,19090
S9,4,0.476119,19091
S9,4,0.478678,19092
S9,4,0.47484,19093
S9,4,0.476119,19094
S9,4,0.472282,19095
S9,4,0.476119,19096
S9,4,0.473561,19097
S9,4,0.477399,19098
S9,4,0.47484,19099
S9,4,0.47484,19100
S9,4,0.47484,19101
S9,4,0.47484,19102
S9,4,0.477399,19103
S9,4,0.47484,19104
S9,4,0.47484,19105
S9,4,0.471003,19106
S9,4,0.47484,19107
S9,4,0.471003,19108
S9,4,0.473561,19109
S9,4,0.472282,19110
S9,4,0.47484,19111
S9,4,0.473561,19112
S9,4,0.473561,19113
S9,4,0.47484,19114
S9,4,0.472282,19115
S9,4,0.467165,19116
S9,4,0.469723,19117
S9,4,0.473561,19118
S9,4,0.471003,19119
S9,4,0.471003,19120
S9,4,0.471003,19121
S9,4,0.472282,19122
S9,4,0.467165,19123
S9,4,0.472282,19124
S9,4,0.473561,19125
S9,4,0.472282,19126
S9,4,0.472282,19127
S9,4,0.468444,19128
S9,4,0.471003,19129
S9,4,0.469723,19130
S9,4,0.472282,19131
S9,4,0.469723,19132
S9,4,0.472282,19133
S9,4,0.471003,19134
S9,4,0.473561,19135
S9,4,0.473561,19136
S9,4,0.472282,19137
S9,4,0.471003,19138
S9,4,0.467165,19139
S9,4,0.469723,19140
S9,4,0.467165,19141
S9,4,0.469723,19142
S9,4,0.469723,19143
S9,4,0.468444,19144
S9,4,0.471003,19145
S9,4,0.469723,19146
S9,4,0.469723,19147
S9,4,0.467165,19148
S9,4,0.469723,19149
S9,4,0.467165,19150
S9,4,0.469723,19151
S9,4,0.468444,19152
S9,4,0.468444,19153
S9,4,0.469723,19154
S9,4,0.468444,19155
S9,4,0.469723,19156
S9,4,0.469723,19157
S9,4,0.471003,19158
S9,4,0.463328,19159
S9,4,0.471003,19160
S9,4,0.465886,19161
S9,4,0.467165,19162
S9,4,0.467165,19163
S9,4,0.465886,19164
S9,4,0.467165,19165
S9,4,0.465886,19166
S9,4,0.468444,19167
S9,4,0.45949,19168
S9,4,0.467165,19169
S9,4,0.465886,19170
S9,4,0.464607,19171
S9,4,0.462048,19172
S9,4,0.463328,19173
S9,4,0.465886,19174
S9,4,0.464607,19175
S9,4,0.464607,19176
S9,4,0.465886,19177
S9,4,0.465886,19178
S9,4,0.464607,19179
S9,4,0.464607,19180
S9,4,0.464607,19181
S9,4,0.463328,19182
S9,4,0.464607,19183
S9,4,0.458211,19184
S9,4,0.464607,19185
S9,4,0.464607,19186
S9,4,0.464607,19187
S9,4,0.464607,19188
S9,4,0.463328,19189
S9,4,0.464607,19190
S9,4,0.464607,19191
S9,4,0.464607,19192
S9,4,0.465886,19193
S9,4,0.462048,19194
S9,4,0.464607,19195
S9,4,0.455653,19196
S9,4,0.462048,19197
S9,4,0.460769,19198
S9,4,0.462048,19199
S9,4,0.462048,19200
S9,4,0.462048,19201
S9,4,0.465886,19202
S9,4,0.463328,19203
S9,4,0.463328,19204
S9,4,0.45949,19205
S9,4,0.462048,19206
S9,4,0.45949,19207
S9,4,0.464607,19208
S9,4,0.460769,19209
S9,4,0.460769,19210
S9,4,0.462048,19211
S9,4,0.460769,19212
S9,4,0.462048,19213
S9,4,0.460769,19214
S9,4,0.463328,19215
S9,4,0.458211,19216
S9,4,0.462048,19217
S9,4,0.460769,19218
S9,4,0.463328,19219
S9,4,0.460769,19220
S9,4,0.45949,19221
S9,4,0.45949,19222
S9,4,0.45949,19223
S9,4,0.462048,19224
S9,4,0.458211,19225
S9,4,0.460769,19226
S9,4,0.455653,19227
S9,4,0.45949,19228
S9,4,0.451815,19229
S9,4,0.45949,19230
S9,4,0.458211,19231
S9,4,0.460769,19232
S9,4,0.45949,19233
S9,4,0.45949,19234
S9,4,0.460769,19235
S9,4,0.456932,19236
S9,4,0.458211,19237
S9,4,0.454373,19238
S9,4,0.45949,19239
S9,4,0.456932,19240
S9,4,0.458211,19241
S9,4,0.456932,19242
S9,4,0.456932,19243
S9,4,0.458211,19244
S9,4,0.458211,19245
S9,4,0.456932,19246
S9,4,0.456932,19247
S9,4,0.456932,19248
S9,4,0.453094,19249
S9,4,0.458211,19250
S9,4,0.456932,19251
S9,4,0.456932,19252
S9,4,0.455653,19253
S9,4,0.455653,19254
S9,4,0.456932,19255
S9,4,0.455653,19256
S9,4,0.456932,19257
S9,4,0.454373,19258
S9,4,0.458211,19259
S9,4,0.453094,19260
S9,4,0.455653,19261
S9,4,0.454373,19262
S9,4,0.454373,19263
S9,4,0.455653,19264
S9,4,0.454373,19265
S9,4,0.454373,19266
S9,4,0.453094,19267
S9,4,0.454373,19268
S9,4,0.451815,19269
S9,4,0.454373,19270
S9,4,0.451815,19271
S9,4,0.454373,19272
S9,4,0.453094,19273
S9,4,0.453094,19274
S9,4,0.453094,19275
S9,4,0.446698,19276
S9,4,0.454373,19277
S9,4,0.451815,19278
S9,4,0.454373,19279
S9,4,0.451815,19280
S9,4,0.454373,19281
S9,4,0.449257,19282
S9,4,0.455653,19283
S9,4,0.449257,19284
S9,4,0.453094,19285
S9,4,0.453094,19286
S9,4,0.450536,19287
S9,4,0.451815,19288
S9,4,0.453094,19289
S9,4,0.453094,19290
S9,4,0.450536,19291
S9,4,0.451815,19292
S9,4,0.447978,19293
S9,4,0.451815,19294
S9,4,0.451815,19295
S9,4,0.453094,19296
S9,4,0.450536,19297
S9,4,0.453094,19298
S9,4,0.44414,19299
S9,4,0.451815,19300
S9,4,0.453094,19301
S9,4,0.450536,19302
S9,4,0.450536,19303
S9,4,0.447978,19304
S9,4,0.450536,19305
S9,4,0.449257,19306
S9,4,0.453094,19307
S9,4,0.449257,19308
S9,4,0.450536,19309
S9,4,0.449257,19310
S9,4,0.450536,19311
S9,4,0.450536,19312
S9,4,0.451815,19313
S9,4,0.44414,19314
S9,4,0.446698,19315
S9,4,0.449257,19316
S9,4,0.449257,19317
S9,4,0.449257,19318
S9,4,0.450536,19319
S9,4,0.449257,19320
S9,4,0.449257,19321
S9,4,0.449257,19322
S9,4,0.449257,19323
S9,4,0.449257,19324
S9,4,0.447978,19325
S9,4,0.446698,19326
S9,4,0.447978,19327
S9,4,0.449257,19328
S9,4,0.447978,19329
S9,4,0.449257,19330
S9,4,0.441582,19331
S9,4,0.449257,19332
S9,4,0.447978,19333
S9,4,0.449257,19334
S9,4,0.449257,19335
S9,4,0.449257,19336
S9,4,0.44414,19337
S9,4,0.447978,19338
S9,4,0.446698,19339
S9,4,0.445419,19340
S9,4,0.446698,19341
S9,4,0.445419,19342
S9,4,0.447978,19343
S9,4,0.445419,19344
S9,4,0.446698,19345
S9,4,0.446698,19346
S9,4,0.449257,19347
S9,4,0.44414,19348
S9,4,0.445419,19349
S9,4,0.445419,19350
S9,4,0.44414,19351
S9,4,0.44414,19352
S9,4,0.442861,19353
S9,4,0.44414,19354
S9,4,0.445419,19355
S9,4,0.436465,19356
S9,4,0.437744,19357
S9,4,0.445419,19358
S9,4,0.44414,19359
S9,4,0.44414,19360
S9,4,0.442861,19361
S9,4,0.44414,19362
S9,4,0.44414,19363
S9,4,0.44414,19364
S9,4,0.442861,19365
S9,4,0.442861,19366
S9,4,0.446698,19367
S9,4,0.442861,19368
S9,4,0.445419,19369
S9,4,0.439023,19370
S9,4,0.445419,19371
S9,4,0.441582,19372
S9,4,0.44414,19373
S9,4,0.44414,19374
S9,4,0.445419,19375
S9,4,0.445419,19376
S9,4,0.442861,19377
S9,4,0.445419,19378
S9,4,0.44414,19379
S9,4,0.442861,19380
S9,4,0.440302,19381
S9,4,0.442861,19382
S9,4,0.442861,19383
S9,4,0.44414,19384
S9,4,0.442861,19385
S9,4,0.442861,19386
S9,4,0.441582,19387
S9,4,0.442861,19388
S9,4,0.44414,19389
S9,4,0.442861,19390
S9,4,0.441582,19391
S9,4,0.440302,19392
S9,4,0.441582,19393
S9,4,0.440302,19394
S9,4,0.442861,19395
S9,4,0.441582,19396
S9,4,0.442861,19397
S9,4,0.440302,19398
S9,4,0.442861,19399
S9,4,0.44414,19400
S9,4,0.442861,19401
S9,4,0.441582,19402
S9,4,0.44414,19403
S9,4,0.442861,19404
S9,4,0.441582,19405
S9,4,0.442861,19406
S9,4,0.441582,19407
S9,4,0.440302,19408
S9,4,0.441582,19409
S9,4,0.442861,19410
S9,4,0.442861,19411
S9,4,0.442861,19412
S9,4,0.441582,19413
S9,4,0.440302,19414
S9,4,0.440302,19415
S9,4,0.441582,19416
S9,4,0.435186,19417
S9,4,0.441582,19418
S9,4,0.442861,19419
S9,4,0.440302,19420
S9,4,0.441582,19421
S9,4,0.440302,19422
S9,4,0.440302,19423
S9,4,0.440302,19424
S9,4,0.441582,19425
S9,4,0.440302,19426
S9,4,0.441582,19427
S9,4,0.439023,19428
S9,4,0.440302,19429
S9,4,0.440302,19430
S9,4,0.441582,19431
S9,4,0.439023,19432
S9,4,0.440302,19433
S9,4,0.441582,19434
S9,4,0.440302,19435
S9,4,0.431348,19436
S9,4,0.437744,19437
S9,4,0.439023,19438
S9,4,0.439023,19439
S9,4,0.439023,19440
S9,4,0.440302,19441
S9,4,0.439023,19442
S9,4,0.439023,19443
S9,4,0.440302,19444
S9,4,0.439023,19445
S9,4,0.437744,19446
S9,4,0.437744,19447
S9,4,0.437744,19448
S9,4,0.436465,19449
S9,4,0.437744,19450
S9,4,0.439023,19451
S9,4,0.437744,19452
S9,4,0.437744,19453
S9,4,0.437744,19454
S9,4,0.436465,19455
S9,4,0.437744,19456
S9,4,0.436465,19457
S9,4,0.435186,19458
S9,4,0.436465,19459
S9,4,0.436465,19460
S9,4,0.436465,19461
S9,4,0.433907,19462
S9,4,0.436465,19463
S9,4,0.436465,19464
S9,4,0.436465,19465
S9,4,0.437744,19466
S9,4,0.439023,19467
S9,4,0.436465,19468
S9,4,0.433907,19469
S9,4,0.435186,19470
S9,4,0.436465,19471
S9,4,0.436465,19472
S9,4,0.436465,19473
S9,4,0.436465,19474
S9,4,0.436465,19475
S9,4,0.436465,19476
S9,4,0.436465,19477
S9,4,0.435186,19478
S9,4,0.433907,19479
S9,4,0.432627,19480
S9,4,0.433907,19481
S9,4,0.42879,19482
S9,4,0.437744,19483
S9,4,0.436465,19484
S9,4,0.435186,19485
S9,4,0.435186,19486
S9,4,0.436465,19487
S9,4,0.435186,19488
S9,4,0.435186,19489
S9,4,0.432627,19490
S9,4,0.433907,19491
S9,4,0.432627,19492
S9,4,0.433907,19493
S9,4,0.433907,19494
S9,4,0.433907,19495
S9,4,0.435186,19496
S9,4,0.435186,19497
S9,4,0.435186,19498
S9,4,0.435186,19499
S9,4,0.435186,19500
S9,4,0.433907,19501
S9,4,0.432627,19502
S9,4,0.432627,19503
S9,4,0.432627,19504
S9,4,0.432627,19505
S9,4,0.432627,19506
S9,4,0.432627,19507
S9,4,0.432627,19508
S9,4,0.432627,19509
S9,4,0.433907,19510
S9,4,0.433907,19511
S9,4,0.432627,19512
S9,4,0.431348,19513
S9,4,0.432627,19514
S9,4,0.432627,19515
S9,4,0.426232,19516
S9,4,0.431348,19517
S9,4,0.432627,19518
S9,4,0.431348,19519
S9,4,0.432627,19520
S9,4,0.431348,19521
S9,4,0.432627,19522
S9,4,0.431348,19523
S9,4,0.430069,19524
S9,4,0.430069,19525
S9,4,0.431348,19526
S9,4,0.424952,19527
S9,4,0.431348,19528
S9,4,0.431348,19529
S9,4,0.430069,19530
S9,4,0.431348,19531
S9,4,0.431348,19532
S9,4,0.430069,19533
S9,4,0.42879,19534
S9,4,0.42879,19535
S9,4,0.430069,19536
S9,4,0.430069,19537
S9,4,0.432627,19538
S9,4,0.430069,19539
S9,4,0.430069,19540
S9,4,0.430069,19541
S9,4,0.430069,19542
S9,4,0.42879,19543
S9,4,0.430069,19544
S9,4,0.427511,19545
S9,4,0.427511,19546
S9,4,0.42879,19547
S9,4,0.42879,19548
S9,4,0.42879,19549
S9,4,0.42879,19550
S9,4,0.42879,19551
S9,4,0.427511,19552
S9,4,0.42879,19553
S9,4,0.430069,19554
S9,4,0.427511,19555
S9,4,0.426232,19556
S9,4,0.426232,19557
S9,4,0.426232,19558
S9,4,0.427511,19559
S9,4,0.427511,19560
S9,4,0.427511,19561
S9,4,0.427511,19562
S9,4,0.430069,19563
S9,4,0.427511,19564
S9,4,0.42879,19565
S9,4,0.426232,19566
S9,4,0.427511,19567
S9,4,0.424952,19568
S9,4,0.424952,19569
S9,4,0.426232,19570
S9,4,0.426232,19571
S9,4,0.426232,19572
S9,4,0.426232,19573
S9,4,0.426232,19574
S9,4,0.423673,19575
S9,4,0.426232,19576
S9,4,0.424952,19577
S9,4,0.426232,19578
S9,4,0.422394,19579
S9,4,0.424952,19580
S9,4,0.423673,19581
S9,4,0.427511,19582
S9,4,0.419836,19583
S9,4,0.426232,19584
S9,4,0.424952,19585
S9,4,0.426232,19586
S9,4,0.42879,19587
S9,4,0.424952,19588
S9,4,0.426232,19589
S9,4,0.422394,19590
S9,4,0.427511,19591
S9,4,0.424952,19592
S9,4,0.426232,19593
S9,4,0.424952,19594
S9,4,0.427511,19595
S9,4,0.418557,19596
S9,4,0.424952,19597
S9,4,0.424952,19598
S9,4,0.426232,19599
S9,4,0.423673,19600
S9,4,0.423673,19601
S9,4,0.423673,19602
S9,4,0.424952,19603
S9,4,0.424952,19604
S9,4,0.424952,19605
S9,4,0.417277,19606
S9,4,0.426232,19607
S9,4,0.424952,19608
S9,4,0.426232,19609
S9,4,0.424952,19610
S9,4,0.422394,19611
S9,4,0.422394,19612
S9,4,0.424952,19613
S9,4,0.423673,19614
S9,4,0.423673,19615
S9,4,0.423673,19616
S9,4,0.423673,19617
S9,4,0.423673,19618
